77665	1.71552630311
40263	0.31818270792
57437	-0.547921715629
40034	-0.788834825549
10266	-0.354277227357
145030	1.09238032695
150256	-1.63180042741
52394	2.74228005773
168984	0.587676134966
101059	-0.0580982613495
6922	0.908951627258
55470	-0.734714645468
139851	-0.211150688838
54873	-0.0308380874415
131065	-1.58150524294
145891	-1.20297657795
89769	-0.479447315625
38165	0.338064303082
15398	0.613595164489
36636	-1.34765416399
5005	-0.963745635222
95261	-0.581191516013
23934	-0.11794956308
143326	-0.193070373792
108892	-0.799643853316
88035	0.0266289175761
32397	-0.306142013622
155079	-1.39435658773
83511	-1.10762265323
64647	-0.860793261626
51604	-1.06814342274
69228	-0.978382640596
109156	-0.619479294558
136406	0.237258921399
77215	-0.0393399968902
3900	0.262314095354
55552	0.046823465387
57667	-0.633476518689
33181	-0.0508197585209
56094	-0.683561131266
129531	0.40344835504
14257	0.978526583227
87984	0.632522497659
50047	-1.99626478
111319	-0.074126482763
13771	1.29192710252
59877	-0.318082911265
150821	0.771009681083
94356	1.8102138744
97010	0.436534969599
173814	-0.739157526174
17909	-0.820862424986
97672	-1.05021081689
2433	5.6926107228
169597	1.39782117447
122964	0.0815423061403
98391	0.228832101613
3961	-0.0547124203598
149411	0.577650287411
113196	1.48422091554
3317	-0.98693844009
52071	-0.054064553752
137870	-0.680372550899
82795	1.27372290321
42664	-0.200937834878
70677	-0.698501923876
70647	0.773393371679
109871	0.500272611079
44190	0.535699448608
42054	-0.26995571701
18756	-0.916831259011
10574	0.307685290942
10100	-0.439896694842
64598	-0.213447084355
106882	-0.506509507544
43404	-0.437467185821
76733	-0.289730671673
73451	-0.603541214673
108183	1.20160016959
3555	-0.515386502248
72249	1.36443947134
61118	-0.716553508197
170161	0.042608303197
28785	0.959472662439
131050	0.84601485622
111224	-0.262683853834
11027	-0.233042710909
55975	0.0909168074176
72145	-0.505109267137
17242	-0.00278670124447
133264	-0.781603082176
15866	0.442044069721
107673	0.487780460704
65733	-0.436037990413
86191	1.08227691712
126680	-2.07289359549
50521	0.955505749284
10153	0.248931112558
52279	-2.66664193294
100899	0.352802707066
30641	-0.150897770456
50766	0.127627326264
131810	-0.102562161288
104090	-1.24883961372
65605	-0.47215788328
148612	2.12267265921
65377	0.034343459287
94971	-0.150259480586
34270	0.373353787375
103203	-0.388811769633
41026	-0.0552882085109
169979	-0.044289150433
98097	0.290896506149
37005	-0.0106995526794
93150	0.289367333459
136100	-0.98552296211
70682	-1.51783296894
16900	0.106567532277
57640	0.774829652044
33598	0.369961642102
18933	1.2535357534
22425	0.56921853857
41785	-0.427906582164
8234	-0.520049091823
17206	-0.615319642015
1651	-0.00391011658981
1063	0.316268084484
107938	0.343657662963
99975	-0.705386003016
78576	-0.348068902391
86367	-1.03351786338
55115	-1.23378349098
67109	-0.136520709306
173265	0.491615456635
4185	0.580430879466
131398	-0.273706493647
109971	0.419588270546
145809	0.979609721826
38622	-0.843816930781
28306	-0.265314432924
136602	0.338464744455
150407	0.817847779228
24704	0.193030007307
99048	-0.877189645043
92355	-2.41189459617
89366	0.580169236518
109295	-1.46846540448
54835	0.397520111385
21613	-0.0664066085104
42230	-0.140941894554
126761	-0.175385062257
32401	-1.31297036913
33902	-0.517169705845
94720	-0.354731811909
155549	0.559594986904
157967	-0.806724223531
123265	-0.478035749049
14855	0.363166443627
20042	-0.371744095198
140619	-0.267225505186
89851	0.448985938874
145197	0.838496933505
27314	-0.180371381817
92889	-0.123239030898
138184	-0.367465851007
55925	0.61656291514
80436	-0.903536141993
32648	-1.19008389892
57464	-1.45304534364
151750	2.31319085364
43447	1.43467233264
168985	1.03313074715
65038	0.0549587387622
78961	-0.255943935552
130674	1.24797740216
46619	0.526846515488
15681	0.0817014497542
58194	1.02818499995
15921	-0.229438193473
73864	-0.0890496229411
14742	-0.0224620144826
114476	0.184062431714
21685	-1.7559623729
10954	-0.0322620241981
11204	-0.859767199889
99743	-1.90859022475
85485	-0.521671129334
68589	-0.600444520974
169408	0.987247698222
41619	0.285008681857
24420	0.254027651071
5307	0.957312815314
173536	-1.14199110788
24121	0.226450427693
2083	-0.528965893458
149879	-0.17527935623
106668	-1.08052606751
51246	-0.351059138318
86377	0.34157988944
82102	-0.374704599878
80516	-1.00725115173
66211	-0.323091202691
55061	-2.42911709494
38435	-0.376060755552
159951	-1.09750553227
106700	0.221670891539
56223	-0.481207771657
38701	0.536779521768
161839	1.19863525728
94126	1.50464582765
173270	-1.04593042955
19245	0.0356331951691
1060	0.525107458011
7209	0.0378497427717
17662	-0.710229253695
78818	0.549496779241
65480	-1.2292225845
4769	-0.65009991902
45437	1.23085247897
52085	0.693541822565
85156	-0.00361885802512
36333	-0.267796489602
80502	-0.327064740985
43190	-0.474122801559
93366	-0.152301507233
12509	-0.102562720389
5866	0.616228017721
169258	0.518237294891
31377	0.0439916719142
74409	0.144068463347
25901	-0.36558774021
27063	-0.0122287375656
146960	-1.69920984625
151409	1.04628399031
66038	-0.745903676401
128844	0.64587863526
30169	0.650845381975
171488	0.815117878616
37882	-0.106487148526
160265	1.14591187775
23641	-0.144638969662
